nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
SOCIETE NOUVELLE ASSAINISSEMENT VIDANGES EGOUTS - BILLARD,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,VAUX-LE-PENIL,77000,77,,,,ARNAUD EMILE ROBERT STIENNE,Président de SAS,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/308218858,https://annuaire-entreprises.data.gouv.fr/entreprise/308218858,"https://www.google.com/maps?q=48.536997208,2.6862173424",https://www.google.com/search?q=SOCIETE+NOUVELLE+ASSAINISSEMENT+VIDANGES+EGOUTS+-+BILLARD+VAUX-LE-PENIL,https://www.linkedin.com/search/results/companies/?keywords=SOCIETE+NOUVELLE+ASSAINISSEMENT+VIDANGES+EGOUTS+-+BILLARD,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOCIETE+NOUVELLE+ASSAINISSEMENT+VIDANGES+EGOUTS+-+BILLARD&ou=VAUX-LE-PENIL,https://www.societe.com/cgi-bin/search?champs=308218858,,,,250-499,GE,11,20,34612625,1074134,2024,42,1984-11-30,SAS,,2272,FR12308218858,active,308218858,30821885800048,37.00Z,ZONE INDUSTRIELLE 608 RUE DU MARECHAL JUIN 77000 VAUX-LE-PENIL,48.536997208,2.6862173424,,,,LUDOVIC LAURENT DOMINIQUE VILALTA (Directeur Général); DELOITTE & ASSOCIES (Commissaire aux comptes titulaire),non,oui,2026-08-03,sirene,VAUX-LE-PENIL
SARP PROVENCE GESTION ET SERVICES,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,SALON-DE-PROVENCE,13300,13,,,,MARIE BORNI,Président de SAS,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/331454629,https://annuaire-entreprises.data.gouv.fr/entreprise/331454629,"https://www.google.com/maps?q=43.633046848,5.0949576468",https://www.google.com/search?q=SARP+PROVENCE+GESTION+ET+SERVICES+SALON-DE-PROVENCE,https://www.linkedin.com/search/results/companies/?keywords=SARP+PROVENCE+GESTION+ET+SERVICES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SARP+PROVENCE+GESTION+ET+SERVICES&ou=SALON-DE-PROVENCE,https://www.societe.com/cgi-bin/search?champs=331454629,,,,50-99,GE,10,12,8967683,-585017,2024,41,1985-01-14,SAS,,2272,FR21331454629,active,331454629,33145462900030,37.00Z,384 RUE DES CANESTEU 13300 SALON-DE-PROVENCE,43.633046848,5.0949576468,,,,DELOITTE & ASSOCIES (Commissaire aux comptes titulaire),non,oui,2026-08-02,sirene,SALON-DE-PROVENCE
SUD EST ASSAINISSEMENT DU VAR,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,NICE,06200,06,,,,MARIE BORNI,Président de SAS,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/342188299,https://annuaire-entreprises.data.gouv.fr/entreprise/342188299,"https://www.google.com/maps?q=43.7355118360185,7.18542807720856",https://www.google.com/search?q=SUD+EST+ASSAINISSEMENT+DU+VAR+NICE,https://www.linkedin.com/search/results/companies/?keywords=SUD+EST+ASSAINISSEMENT+DU+VAR,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SUD+EST+ASSAINISSEMENT+DU+VAR&ou=NICE,https://www.societe.com/cgi-bin/search?champs=342188299,,,,100-199,GE,8,13,16336109,-298594,2024,39,1987-07-01,SAS,,2272,FR38342188299,active,342188299,34218829900073,37.00Z,5 CHEMIN DE SAINT-ROMAN 06200 NICE,43.7355118360185,7.18542807720856,,,,DELOITTE & ASSOCIES (Commissaire aux comptes titulaire),non,oui,2026-08-02,sirene,NICE
CHIMIREC CENTRE EST,B,48,a contacter,,,,,,,,,,,,environnement,Collecte des dechets dangereux,MONTMOROT,39570,39,,,,THIERRY PUECH,Commissaire aux comptes titulaire,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/393903067,https://annuaire-entreprises.data.gouv.fr/entreprise/393903067,"https://www.google.com/maps?q=46.688439714,5.5060556722",https://www.google.com/search?q=CHIMIREC+CENTRE+EST+MONTMOROT,https://www.linkedin.com/search/results/companies/?keywords=CHIMIREC+CENTRE+EST,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CHIMIREC+CENTRE+EST&ou=MONTMOROT,https://www.societe.com/cgi-bin/search?champs=393903067,,,,100-199,ETI,6,9,25143054,1436621,2024,32,1994-01-01,SAS,,2149,FR20393903067,active,393903067,39390306700014,38.12Z,ZAC LES TOUPES 39570 MONTMOROT,46.688439714,5.5060556722,,,,CHIMIREC DEVELOPPEMENT (Président de SAS); STENGELIN AUDIT (Commissaire aux comptes suppléant),non,oui,2026-08-01,sirene,MONTMOROT
PROVALT SAVOIE,B,48,a contacter,,,,,,,,,,,,environnement,Collecte des dechets dangereux,ANNECY,74000,74,,,,BERNARD LAFAY,Gérant,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/443337605,https://annuaire-entreprises.data.gouv.fr/entreprise/443337605,"https://www.google.com/maps?q=45.906189617,6.1341078926",https://www.google.com/search?q=PROVALT+SAVOIE+ANNECY,https://www.linkedin.com/search/results/companies/?keywords=PROVALT+SAVOIE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=PROVALT+SAVOIE&ou=ANNECY,https://www.societe.com/cgi-bin/search?champs=443337605,,,,20-49,ETI,5,5,7236603,1224501,2017,24,2002-09-05,5202,,,FR43443337605,active,443337605,44333760500010,38.12Z,ETS VERDANNET 28 AV DU PARMELAN 74000 ANNECY,45.906189617,6.1341078926,,,,JEROME VERNHES (Gérant); SCI VILLA LES HORTENSIAS (Autre); ANDERLAINE AUDIT (Commissaire aux comptes titulaire); SOCIETE DES ETABLISSEMENTS VERDANNET (Autre),non,oui,2026-08-02,sirene,ANNECY
SOCIETE DE GESTION ET DE SERVICES POUR L'ASSAINISSEMENT ET L'EPURATION.,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,REIMS,51100,51,,,,LAURENT RENE CLAUDE BARBIERI,Président du conseil d’administration et directeur général,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/308396852,https://annuaire-entreprises.data.gouv.fr/entreprise/308396852,"https://www.google.com/maps?q=49.2190958796756,4.11502737462172",https://www.google.com/search?q=SOCIETE+DE+GESTION+ET+DE+SERVICES+POUR+L%27ASSAINISSEMENT+ET+L%27EPURATION.+REIMS,https://www.linkedin.com/search/results/companies/?keywords=SOCIETE+DE+GESTION+ET+DE+SERVICES+POUR+L%27ASSAINISSEMENT+ET+L%27EPURATION.,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOCIETE+DE+GESTION+ET+DE+SERVICES+POUR+L%27ASSAINISSEMENT+ET+L%27EPURATION.&ou=REIMS,https://www.societe.com/cgi-bin/search?champs=308396852,,,,20-49,PME,5,8,6963483,649985,2024,52,1974-01-01,SA,,2272,FR09308396852,active,308396852,30839685200144,37.00Z,ZA DE LA POMPELLE 48 RUE DU VAL CLAIR 51100 REIMS,49.2190958796756,4.11502737462172,,,,ERIC FAVRESSE (Directeur général délégué); DANIEL GROSSTHOR (Administrateur); DENIS ROGER GUERIN (Administrateur); DENIS FRANCOIS-HENRI MATHIEU (Administrateur),non,oui,2026-08-01,sirene,REIMS
TREZ FRANCE,B,48,a contacter,,,,,,,,,,,,environnement,Collecte des dechets dangereux,VAL-D'ARC,73220,73,,,,JEAN FELCE,Président de SAS,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/788563591,https://annuaire-entreprises.data.gouv.fr/entreprise/788563591,"https://www.google.com/maps?q=45.520265778,6.3118988971",https://www.google.com/search?q=TREZ+FRANCE+VAL-D%27ARC,https://www.linkedin.com/search/results/companies/?keywords=TREZ+FRANCE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TREZ+FRANCE&ou=VAL-D%27ARC,https://www.societe.com/cgi-bin/search?champs=788563591,,,,20-49,ETI,5,5,4248683,472511,2024,14,2012-09-21,SAS,,0016,FR77788563591,active,788563591,78856359100023,38.12Z,MAURIENNE PARC D'ACTIVITES DE LA PORTE  DE 73220 VAL-D'ARC,45.520265778,6.3118988971,,,,PHILIPPE JOUBERT (Commissaire aux comptes suppléant); CABINET GILLES HUBERT (Commissaire aux comptes titulaire),non,oui,2026-08-01,sirene,VAL-D'ARC
VALVERT REGIONALE D ASSAINISSEMENT,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,CROTTET,01290,01,,,,PATRICK BUTTY (BUTTY),Gérant,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/439521022,https://annuaire-entreprises.data.gouv.fr/entreprise/439521022,"https://www.google.com/maps?q=46.281960756,4.9022208323",https://www.google.com/search?q=VALVERT+REGIONALE+D+ASSAINISSEMENT+CROTTET,https://www.linkedin.com/search/results/companies/?keywords=VALVERT+REGIONALE+D+ASSAINISSEMENT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=VALVERT+REGIONALE+D+ASSAINISSEMENT&ou=CROTTET,https://www.societe.com/cgi-bin/search?champs=439521022,,,,50-99,PME,5,8,9749185,973970,2024,25,2001-10-09,SARL,,2272,FR77439521022,active,439521022,43952102200053,37.00Z,ZONE INDUST LA FONTAINE 01290 CROTTET,46.281960756,4.9022208323,,,,KPMG AUDIT SUD-EST (Commissaire aux comptes suppléant); KPMG AUDIT RHONE-ALPES AUVERGNE (Commissaire aux comptes titulaire),non,oui,2026-08-01,sirene,CROTTET
DUBOURGET SERVICES,B,48,a contacter,,,,,,,,,,,,environnement,Collecte des dechets non dangereux,SAINT-REMY-DU-NORD,59330,59,,,,JEAN LUC ROBERT GHISLAIN FLAMME,Gérant,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/510135114,https://annuaire-entreprises.data.gouv.fr/entreprise/510135114,"https://www.google.com/maps?q=50.2314022540143,3.89638888019753",https://www.google.com/search?q=DUBOURGET+SERVICES+SAINT-REMY-DU-NORD,https://www.linkedin.com/search/results/companies/?keywords=DUBOURGET+SERVICES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DUBOURGET+SERVICES&ou=SAINT-REMY-DU-NORD,https://www.societe.com/cgi-bin/search?champs=510135114,,,,10-19,ETI,4,4,3079405,190121,2025,17,2009-01-09,SARL,,,FR76510135114,active,510135114,51013511400013,38.11Z,22 RUE JEAN MESSAGER 59330 SAINT-REMY-DU-NORD,50.2314022540143,3.89638888019753,,,,,non,oui,2026-08-02,sirene,SAINT-REMY-DU-NORD
RAY ASSAINISSEMENT,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,CHARVIEU-CHAVAGNEUX,38230,38,,,,HOLDING RAY WILLIAM,Président de SAS,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/790533418,https://annuaire-entreprises.data.gouv.fr/entreprise/790533418,"https://www.google.com/maps?q=45.731035682,5.1563214415",https://www.google.com/search?q=RAY+ASSAINISSEMENT+CHARVIEU-CHAVAGNEUX,https://www.linkedin.com/search/results/companies/?keywords=RAY+ASSAINISSEMENT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=RAY+ASSAINISSEMENT&ou=CHARVIEU-CHAVAGNEUX,https://www.societe.com/cgi-bin/search?champs=790533418,,,,20-49,PME,4,5,5079683,203799,2024,13,2013-01-02,SAS,,,FR27790533418,active,790533418,79053341800014,37.00Z,1 B ROUTE DE JAMEYZIEU 38230 CHARVIEU-CHAVAGNEUX,45.731035682,5.1563214415,,,,TRGR (Directeur Général),non,oui,2026-08-01,sirene,CHARVIEU-CHAVAGNEUX
SOCIETE DES EAUX DE SAINT-OMER,B,48,a contacter,,,,,,,,,,,,environnement,Collecte et traitement des eaux usees,SAINT-MARTIN-LEZ-TATINGHEM,62500,62,,,,REGIS ANNEBICQUE,Gérant,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/575780499,https://annuaire-entreprises.data.gouv.fr/entreprise/575780499,"https://www.google.com/maps?q=50.761785555,2.2328313597",https://www.google.com/search?q=SOCIETE+DES+EAUX+DE+SAINT-OMER+SAINT-MARTIN-LEZ-TATINGHEM,https://www.linkedin.com/search/results/companies/?keywords=SOCIETE+DES+EAUX+DE+SAINT-OMER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOCIETE+DES+EAUX+DE+SAINT-OMER&ou=SAINT-MARTIN-LEZ-TATINGHEM,https://www.societe.com/cgi-bin/search?champs=575780499,,,,10-19,GE,3,5,14431031,-10480,2024,69,1957-01-01,5308,,2147,FR41575780499,active,575780499,57578049900068,37.00Z,314 RUE DES COQUELICOTS 62500 SAINT-MARTIN-LEZ-TATINGHEM,50.761785555,2.2328313597,,,,ERNST & YOUNG AUDIT (Commissaire aux comptes titulaire); VEOLIA ENVIRONNEMENT-VE (Autre); VEOLIA EAU - COMPAGNIE GENERALE DES EAUX (Autre),non,oui,2026-08-02,sirene,SAINT-MARTIN-LEZ-TATINGHEM
REFOOD SERVICE,B,48,a contacter,,,,,,,,,,,,environnement,Collecte des dechets non dangereux,ETAMPES,91150,91,,,,PRICEWATERHOUSECOOPERS AUDIT,Commissaire aux comptes titulaire,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/418933495,https://annuaire-entreprises.data.gouv.fr/entreprise/418933495,"https://www.google.com/maps?q=48.4498466254872,2.1595108657153",https://www.google.com/search?q=REFOOD+SERVICE+ETAMPES,https://www.linkedin.com/search/results/companies/?keywords=REFOOD+SERVICE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=REFOOD+SERVICE&ou=ETAMPES,https://www.societe.com/cgi-bin/search?champs=418933495,,,,50-99,ETI,2,13,42546160,-21016147,2024,28,1998-04-23,SAS,,2149,FR15418933495,active,418933495,41893349500131,38.11Z,AVENUE DE LA SABLIERE 91150 ETAMPES,48.4498466254872,2.1595108657153,,,,REFOOD FRANCE MANAGEMENT (Président de SAS),non,oui,2026-08-02,sirene,ETAMPES
