nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
BATIMEX,A,63,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-DENIS-LES-BOURG,01000,01,04 74 24 09 32,commercial@batimex.fr,mx_ok,EURL GEX,Président de SAS,email+20|tel+10|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/477858690,https://annuaire-entreprises.data.gouv.fr/entreprise/477858690,"https://www.google.com/maps?q=46.2083967327422,5.19988392017767",https://www.google.com/search?q=BATIMEX+SAINT-DENIS-LES-BOURG,https://www.linkedin.com/search/results/companies/?keywords=BATIMEX,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=BATIMEX&ou=SAINT-DENIS-LES-BOURG,https://www.societe.com/cgi-bin/search?champs=477858690,https://fr.trustpilot.com/review/batimex.fr,https://www.linkedin.com/company/batimex01,batimex.fr,10-19,PME,3,5,,90678,2024,22,2004-06-17,SAS,,1486,FR84477858690,active,477858690,47785869000035,71.20B,AVENUE DE BRESSE COPROPRIETE LES CADAL 244 RUE DU POINT DU JOUR 01000 SAINT-DENIS-LES-BOURG,46.2083967327422,5.19988392017767,site-generique,non,contact@batimex.fr; j.pereira@batimex.fr; m.soumri@batimex.fr,,oui,oui,2026-08-01,sirene,SAINT-DENIS-LES-BOURG
BIOQUAL,A,60,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PAMIERS,09100,09,05 34 01 21 60,infos@laboratoire-bioqual.fr,mx_ok,JB HOLDING,Président de SAS,email+20|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/352027874,https://annuaire-entreprises.data.gouv.fr/entreprise/352027874,"https://www.google.com/maps?q=43.129501407,1.6250772496",https://www.google.com/search?q=BIOQUAL+PAMIERS,https://www.linkedin.com/search/results/companies/?keywords=BIOQUAL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=BIOQUAL&ou=PAMIERS,https://www.societe.com/cgi-bin/search?champs=352027874,https://fr.trustpilot.com/review/bioqual.fr,,bioqual.fr,10-19,PME,1,2,,55722,2024,37,1989-06-28,SAS,"Qualiopi, Organisme de formation",0959,FR14352027874,active,352027874,35202787400028,71.20B,ZA DE PIC RUE HENRI FABRE 09100 PAMIERS,43.129501407,1.6250772496,site-generique,non,j.belmonte@laboratoire-bioqual.fr; lea@digiberries.fr,GUEDEAU HOLDING (Directeur Général); QUALILO (Directeur Général),oui,oui,2026-08-03,sirene,PAMIERS
SOCOBOIS,B,55,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",RODEZ,12000,12,02 94 37 19 32,troyes@socobois.fr,no_mx,DIAG INVEST,Président de SAS,email+12|tel+10|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/423988880,https://annuaire-entreprises.data.gouv.fr/entreprise/423988880,"https://www.google.com/maps?q=44.357196092513,2.55908669947919",https://www.google.com/search?q=SOCOBOIS+RODEZ,https://www.linkedin.com/search/results/companies/?keywords=SOCOBOIS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOCOBOIS&ou=RODEZ,https://www.societe.com/cgi-bin/search?champs=423988880,https://fr.trustpilot.com/review/socobois.fr,,socobois.fr,20-49,PME,14,43,,130152,2016,27,1999-08-05,SAS,,1486,FR26423988880,active,423988880,42398888000435,71.20B,4-6 AVENUE JEAN MONNET 12000 RODEZ,44.357196092513,2.55908669947919,site,non,mesdonneesperso@groupe-samse.fr,,oui,oui,2026-08-03,sirene,RODEZ
A2C CONTROLE,B,55,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LA CIOTAT,13600,13,01 78 14 47 74,contact-bordeaux@a2c.fr,mx_ok,PHILIPPE IGOUNET,Président de SAS,email+20|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/448881706,https://annuaire-entreprises.data.gouv.fr/entreprise/448881706,"https://www.google.com/maps?q=43.2085971511169,5.60835113657616",https://www.google.com/search?q=A2C+CONTROLE+LA+CIOTAT,https://www.linkedin.com/search/results/companies/?keywords=A2C+CONTROLE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=A2C+CONTROLE&ou=LA+CIOTAT,https://www.societe.com/cgi-bin/search?champs=448881706,https://fr.trustpilot.com/review/a2ccontrole.fr,,a2ccontrole.fr,20-49,ETI,1,37,,260339,2020,23,2003-07-01,SAS,,1486,FR47448881706,active,448881706,44888170600379,71.20B,785 VOIE ANTIOPE 13600 LA CIOTAT,43.2085971511169,5.60835113657616,site-generique,non,comptes-strategiques@a2c.fr; comptes.strategiques@a2c.fr; contact-lille@a2c.fr; contact-lyon@a2c.fr; contact-marseille@a2c.fr,DELOITTE & ASSOCIES (Commissaire aux comptes titulaire),oui,oui,2026-08-03,sirene,LA CIOTAT
BUREAU VERITAS,B,55,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",COURBEVOIE,92400,92,09 69 39 10 09,info-fr@bureauveritas.com,mx_ok,CHRISTINE ANGLADE,Administrateur,email+20|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/775690621,https://annuaire-entreprises.data.gouv.fr/entreprise/775690621,"https://www.google.com/maps?q=48.8893520671003,2.25127448746517",https://www.google.com/search?q=BUREAU+VERITAS+COURBEVOIE,https://www.linkedin.com/search/results/companies/?keywords=BUREAU+VERITAS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=BUREAU+VERITAS&ou=COURBEVOIE,https://www.societe.com/cgi-bin/search?champs=775690621,https://fr.trustpilot.com/review/bureauveritas.fr,,bureauveritas.fr,10-19,GE,1,378,6444300000,589200000,2024,41,1985-02-14,SA,,1486,FR68775690621,active,775690621,77569062104908,71.20B,TOUR ALTO 4 PLACE DES SAISONS 92400 COURBEVOIE,48.8893520671003,2.25127448746517,site-generique,non,,JULIE AVRANE (Administrateur); CLAUDE EHLINGER (Administrateur); HINDA GHARBI (Directeur Général); ANA GIROS CALPE (Administrateur),oui,oui,2026-08-01,sirene,COURBEVOIE
ADX GROUPE,B,53,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VELIZY-VILLACOUBLAY,78140,78,,,,BECOUZE,Commissaire aux comptes titulaire,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/505037044,https://annuaire-entreprises.data.gouv.fr/entreprise/505037044,"https://www.google.com/maps?q=48.7805902275307,2.21612087943843",https://www.google.com/search?q=ADX+GROUPE+VELIZY-VILLACOUBLAY,https://www.linkedin.com/search/results/companies/?keywords=ADX+GROUPE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ADX+GROUPE&ou=VELIZY-VILLACOUBLAY,https://www.societe.com/cgi-bin/search?champs=505037044,,,,250-499,GE,53,112,55329689,2654167,2024,18,2008-06-30,SAS,RGE,0915,FR50505037044,active,505037044,50503704400953,71.20B,17 RUE PAUL DAUTIER 78140 VELIZY-VILLACOUBLAY,48.7805902275307,2.21612087943843,,,,H2O INVESTISSEURS (Président de SAS),non,oui,2026-08-01,sirene,VELIZY-VILLACOUBLAY
INSTITUT OENOLOGIQUE DE CHAMPAGNE,B,53,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",MARDEUIL,51530,51,,,,THOMAS YVES MARIE LECLERE,Directeur Général,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/501241723,https://annuaire-entreprises.data.gouv.fr/entreprise/501241723,"https://www.google.com/maps?q=49.061069781,3.9426201013",https://www.google.com/search?q=INSTITUT+OENOLOGIQUE+DE+CHAMPAGNE+MARDEUIL,https://www.linkedin.com/search/results/companies/?keywords=INSTITUT+OENOLOGIQUE+DE+CHAMPAGNE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=INSTITUT+OENOLOGIQUE+DE+CHAMPAGNE&ou=MARDEUIL,https://www.societe.com/cgi-bin/search?champs=501241723,,,,100-199,ETI,12,17,40822282,2364916,2024,19,2007-11-16,SAS,Bio,0044,FR44501241723,active,501241723,50124172300011,71.20B,ZI DE MARDEUIL 1 RUE DU PRE BREDA 51530 MARDEUIL,49.061069781,3.9426201013,,,,KPMG S.A. (Commissaire aux comptes titulaire); LALLEMAND BIO S.L. (Président de SAS),non,oui,2026-08-03,sirene,MARDEUIL
SOLEUS,B,53,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VAULX EN VELIN,69120,69,,,,GWENDAL PEIZERAT,Gérant,site+8|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/398262097,https://annuaire-entreprises.data.gouv.fr/entreprise/398262097,https://www.google.com/maps/search/?api=1&query=SOLEUS+VAULX+EN+VELIN,https://www.google.com/search?q=SOLEUS+VAULX+EN+VELIN,https://www.linkedin.com/search/results/companies/?keywords=SOLEUS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOLEUS&ou=VAULX+EN+VELIN,https://www.societe.com/cgi-bin/search?champs=398262097,https://fr.trustpilot.com/review/soleus.fr,,soleus.fr,10-19,PME,1,8,3155162,136509,2024,32,1994-09-08,SARL,"Qualiopi, Organisme de formation",1486,FR55398262097,active,398262097,39826209700080,71.20B,PARC DE MIRIBEL JONAGE LE FONTANIL 69120 VAULX EN VELIN,,,,,,,oui,oui,2026-08-03,sirene,VAULX EN VELIN
SOCOTEC ENVIRONNEMENT,B,48,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",GUYANCOURT,78280,78,,,,HERVE MONTJOTIN,Président de SAS,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/834096497,https://annuaire-entreprises.data.gouv.fr/entreprise/834096497,"https://www.google.com/maps?q=48.786654872548,2.05266450726145",https://www.google.com/search?q=SOCOTEC+ENVIRONNEMENT+GUYANCOURT,https://www.linkedin.com/search/results/companies/?keywords=SOCOTEC+ENVIRONNEMENT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOCOTEC+ENVIRONNEMENT&ou=GUYANCOURT,https://www.societe.com/cgi-bin/search?champs=834096497,,,,250-499,GE,20,29,58073797,1108887,2024,9,2017-12-12,SAS,,1486,FR00834096497,active,834096497,83409649700187,71.20B,5 PLACE DES FRERES MONTGOLFIER 78280 GUYANCOURT,48.786654872548,2.05266450726145,,,,GRANT THORNTON (Commissaire aux comptes titulaire),non,oui,2026-08-03,sirene,GUYANCOURT
CABINET KUPIEC ET DEBERGH,B,48,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VILLEPINTE,93420,93,,,,AUDIT MASSE ET EGELE,Commissaire aux comptes titulaire,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/397742651,https://annuaire-entreprises.data.gouv.fr/entreprise/397742651,"https://www.google.com/maps?q=48.9737916977241,2.51202981664705",https://www.google.com/search?q=CABINET+KUPIEC+ET+DEBERGH+VILLEPINTE,https://www.linkedin.com/search/results/companies/?keywords=CABINET+KUPIEC+ET+DEBERGH,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CABINET+KUPIEC+ET+DEBERGH&ou=VILLEPINTE,https://www.societe.com/cgi-bin/search?champs=397742651,,,,50-99,PME,11,17,10454027,344813,2024,32,1994-07-12,SAS,,1486,FR22397742651,active,397742651,39774265100169,71.20B,IMMEUBLE LE SISLEY PARIS NORD 2 23 ALLEE DES IMPRESSIONNISTES 93420 VILLEPINTE,48.9737916977241,2.51202981664705,,,,ESSOR-3FK (Président de SAS),non,oui,2026-08-01,sirene,VILLEPINTE
MATERIEL INFORMATIQUE ET AUTOMOBILE SOMIA,B,48,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VILLENEUVE-LOUBET,06270,06,,,,JEAN FRANCOIS LUCIANO,Gérant,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/324801273,https://annuaire-entreprises.data.gouv.fr/entreprise/324801273,"https://www.google.com/maps?q=43.634905838,7.1285038394",https://www.google.com/search?q=MATERIEL+INFORMATIQUE+ET+AUTOMOBILE+SOMIA+VILLENEUVE-LOUBET,https://www.linkedin.com/search/results/companies/?keywords=MATERIEL+INFORMATIQUE+ET+AUTOMOBILE+SOMIA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MATERIEL+INFORMATIQUE+ET+AUTOMOBILE+SOMIA&ou=VILLENEUVE-LOUBET,https://www.societe.com/cgi-bin/search?champs=324801273,,,,10-19,PME,7,9,1569464,13002,2024,44,1982-06-01,SARL,,,FR31324801273,active,324801273,32480127300024,71.20B,1058 BOULEVARD NATIONALE 7 06270 VILLENEUVE-LOUBET,43.634905838,7.1285038394,,,,,non,oui,2026-08-02,sirene,VILLENEUVE-LOUBET
SEMATEC METROLOGIE,B,48,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LA FRETTE,38260,38,,,,EMMANUEL BENOIST,Commissaire aux comptes suppléant,ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/342752185,https://annuaire-entreprises.data.gouv.fr/entreprise/342752185,"https://www.google.com/maps?q=45.385561963,5.369658664",https://www.google.com/search?q=SEMATEC+METROLOGIE+LA+FRETTE,https://www.linkedin.com/search/results/companies/?keywords=SEMATEC+METROLOGIE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SEMATEC+METROLOGIE&ou=LA+FRETTE,https://www.societe.com/cgi-bin/search?champs=342752185,,,,50-99,ETI,6,8,8274375,898782,2024,39,1987-10-01,SAS,,1486,FR16342752185,active,342752185,34275218500013,71.20B,158 CHEMIN DU VERCORS 38260 LA FRETTE,45.385561963,5.369658664,,,,LAURENT JEAN PIERRE LABATUT BATMALLE (LABATUT) (Président de SAS); PRICEWATERHOUSECOOPERS AUDIT (Commissaire aux comptes titulaire),non,oui,2026-08-01,sirene,LA FRETTE
